country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name
Lithuania,2021-02-09,130565.0,80088.0,50477.0,4259.0,4.8,2.94,1.85,1564.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Lithuania,2021-02-10,136575.0,84509.0,52066.0,4166.0,5.02,3.1,1.91,1530.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Lithuania,2021-02-11,145258.0,91891.0,53367.0,4013.0,5.34,3.38,1.96,1474.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Lithuania,2021-02-12,152069.0,97727.0,54342.0,3958.0,5.59,3.59,2.0,1454.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Lithuania,2021-02-13,152505.0,98163.0,54342.0,3917.0,5.6,3.61,2.0,1439.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Luxembourg,2020-12-30,1200.0,1200.0,,,0.19,0.19,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2020-12-31,,,,62.0,,,,99.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-01,,,,62.0,,,,99.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-02,,,,62.0,,,,99.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-03,,,,62.0,,,,99.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-04,,,,62.0,,,,99.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-05,,,,62.0,,,,99.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-06,,,,62.0,,,,99.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-07,,,,62.0,,,,99.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-08,,,,62.0,,,,99.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-09,,,,62.0,,,,99.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-10,,,,62.0,,,,99.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-11,1943.0,1943.0,,62.0,0.31,0.31,,99.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-12,2372.0,2372.0,,114.0,0.38,0.38,,182.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-13,2871.0,2871.0,,177.0,0.46,0.46,,283.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-14,3233.0,3233.0,,220.0,0.52,0.52,,351.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-15,,,,236.0,,,,377.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-16,,,,252.0,,,,403.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-17,3755.0,3755.0,,268.0,0.6,0.6,,428.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-18,4569.0,4569.0,,375.0,0.73,0.73,,599.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-19,5294.0,5294.0,,417.0,0.85,0.85,,666.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-20,6193.0,6193.0,,475.0,0.99,0.99,,759.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-21,6897.0,6897.0,,523.0,1.1,1.1,,835.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-22,,,,558.0,,,,891.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-23,,,,592.0,,,,946.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-24,,,,626.0,,,,1000.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-25,8554.0,7309.0,1245.0,569.0,1.37,1.17,0.2,909.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-26,9525.0,8280.0,1245.0,604.0,1.52,1.32,0.2,965.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-27,10449.0,9107.0,1342.0,608.0,1.67,1.45,0.21,971.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-28,11373.0,9890.0,1483.0,639.0,1.82,1.58,0.24,1021.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-29,,,,630.0,,,,1006.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-30,,,,622.0,,,,994.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-01-31,12428.0,10748.0,1680.0,613.0,1.99,1.72,0.27,979.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-02-01,13241.0,11336.0,1905.0,670.0,2.12,1.81,0.3,1070.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-02-02,14252.0,11925.0,2327.0,675.0,2.28,1.91,0.37,1078.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-02-03,15407.0,12597.0,2810.0,708.0,2.46,2.01,0.45,1131.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-02-04,16419.0,13256.0,3163.0,721.0,2.62,2.12,0.51,1152.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-02-05,,,,728.0,,,,1163.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-02-06,,,,736.0,,,,1176.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-02-07,17628.0,13940.0,3688.0,743.0,2.82,2.23,0.59,1187.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-02-08,18139.0,14089.0,4050.0,700.0,2.9,2.25,0.65,1118.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-02-09,18653.0,14227.0,4426.0,629.0,2.98,2.27,0.71,1005.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-02-10,19923.0,15052.0,4871.0,645.0,3.18,2.4,0.78,1030.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-02-11,21390.0,16131.0,5259.0,710.0,3.42,2.58,0.84,1134.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-02-12,,,,724.0,,,,1157.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-02-13,,,,738.0,,,,1179.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Luxembourg,2021-02-14,22895.0,17257.0,5638.0,752.0,3.66,2.76,0.9,1201.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg
Maldives,2021-02-02,880.0,,,,0.16,,,,Oxford/AstraZeneca,Presidency of the Maldives
Maldives,2021-02-03,1578.0,,,698.0,0.29,,,1291.0,Oxford/AstraZeneca,Presidency of the Maldives
Maldives,2021-02-04,3204.0,,,1162.0,0.59,,,2150.0,Oxford/AstraZeneca,Presidency of the Maldives
Maldives,2021-02-05,4269.0,,,1130.0,0.79,,,2090.0,Oxford/AstraZeneca,Presidency of the Maldives
Maldives,2021-02-06,6854.0,,,1494.0,1.27,,,2764.0,Oxford/AstraZeneca,Presidency of the Maldives
Maldives,2021-02-07,9752.0,,,1774.0,1.8,,,3282.0,Oxford/AstraZeneca,Presidency of the Maldives
Maldives,2021-02-08,12934.0,,,2009.0,2.39,,,3717.0,Oxford/AstraZeneca,Presidency of the Maldives
Maldives,2021-02-09,16251.0,,,2196.0,3.01,,,4063.0,Oxford/AstraZeneca,Presidency of the Maldives
Maldives,2021-02-10,20161.0,,,2655.0,3.73,,,4912.0,Oxford/AstraZeneca,Presidency of the Maldives
Maldives,2021-02-11,25327.0,,,3160.0,4.69,,,5846.0,Oxford/AstraZeneca,Presidency of the Maldives
Maldives,2021-02-12,27367.0,,,3300.0,5.06,,,6105.0,Oxford/AstraZeneca,Presidency of the Maldives
Maldives,2021-02-13,33106.0,,,3750.0,6.12,,,6937.0,Oxford/AstraZeneca,Presidency of the Maldives
Maldives,2021-02-14,38591.0,,,4120.0,7.14,,,7622.0,Oxford/AstraZeneca,Presidency of the Maldives
Malta,2021-01-17,11705.0,11705.0,,,2.65,2.65,,,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Malta,2021-01-18,13002.0,13002.0,,1297.0,2.94,2.94,,2937.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Malta,2021-01-19,14276.0,14276.0,,1286.0,3.23,3.23,,2913.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Malta,2021-01-20,15316.0,15316.0,,1204.0,3.47,3.47,,2727.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Malta,2021-01-21,16531.0,16531.0,,1206.0,3.74,3.74,,2731.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Malta,2021-01-22,17767.0,17767.0,,1212.0,4.02,4.02,,2745.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Malta,2021-01-23,18930.0,18930.0,,1204.0,4.29,4.29,,2727.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Malta,2021-01-24,19981.0,18783.0,1198.0,1182.0,4.53,4.25,0.27,2677.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Malta,2021-01-25,21172.0,19709.0,1463.0,1167.0,4.8,4.46,0.33,2643.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Malta,2021-01-26,22371.0,20677.0,1694.0,1156.0,5.07,4.68,0.38,2618.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Malta,2021-01-27,23512.0,21417.0,2095.0,1171.0,5.33,4.85,0.47,2652.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Malta,2021-01-28,24680.0,22162.0,2518.0,1164.0,5.59,5.02,0.57,2636.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Malta,2021-01-29,25822.0,22853.0,2969.0,1151.0,5.85,5.18,0.67,2607.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Malta,2021-01-30,26847.0,23391.0,3456.0,1131.0,6.08,5.3,0.78,2561.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Malta,2021-01-31,27759.0,23811.0,3948.0,1111.0,6.29,5.39,0.89,2516.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Malta,2021-02-01,29002.0,24526.0,4476.0,1119.0,6.57,5.55,1.01,2534.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Malta,2021-02-02,30252.0,25361.0,4891.0,1126.0,6.85,5.74,1.11,2550.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Malta,2021-02-03,31633.0,26223.0,5410.0,1160.0,7.16,5.94,1.23,2627.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Malta,2021-02-04,33477.0,27020.0,6457.0,1257.0,7.58,6.12,1.46,2847.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Malta,2021-02-05,35676.0,28082.0,7594.0,1408.0,8.08,6.36,1.72,3189.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Malta,2021-02-06,37586.0,28837.0,8749.0,1534.0,8.51,6.53,1.98,3474.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Malta,2021-02-07,39257.0,29339.0,9918.0,1643.0,8.89,6.64,2.25,3721.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Malta,2021-02-08,41285.0,30235.0,11050.0,1755.0,9.35,6.85,2.5,3975.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Malta,2021-02-09,43337.0,31202.0,12135.0,1869.0,9.81,7.07,2.75,4233.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Malta,2021-02-10,44598.0,31670.0,12928.0,1852.0,10.1,7.17,2.93,4194.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Malta,2021-02-11,46344.0,32524.0,13820.0,1838.0,10.5,7.37,3.13,4163.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Malta,2021-02-12,48474.0,33735.0,14739.0,1828.0,10.98,7.64,3.34,4140.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Malta,2021-02-13,50175.0,34574.0,15601.0,1798.0,11.36,7.83,3.53,4072.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Malta,2021-02-14,51641.0,35376.0,16265.0,1769.0,11.7,8.01,3.68,4006.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team
Mauritius,2021-01-25,0.0,0.0,,,0.0,0.0,,,Oxford/AstraZeneca,National Communication Committee on COVID-19
Mauritius,2021-01-26,,,,30.0,,,,24.0,Oxford/AstraZeneca,National Communication Committee on COVID-19
Mauritius,2021-01-27,,,,30.0,,,,24.0,Oxford/AstraZeneca,National Communication Committee on COVID-19
Mauritius,2021-01-28,,,,30.0,,,,24.0,Oxford/AstraZeneca,National Communication Committee on COVID-19
Mauritius,2021-01-29,,,,30.0,,,,24.0,Oxford/AstraZeneca,National Communication Committee on COVID-19
Mauritius,2021-01-30,,,,30.0,,,,24.0,Oxford/AstraZeneca,National Communication Committee on COVID-19
Mauritius,2021-01-31,,,,30.0,,,,24.0,Oxford/AstraZeneca,National Communication Committee on COVID-19
Mauritius,2021-02-01,207.0,207.0,,30.0,0.02,0.02,,24.0,Oxford/AstraZeneca,National Communication Committee on COVID-19
Mexico,2020-12-24,2924.0,2924.0,,,0.0,0.0,,,Pfizer/BioNTech,Secretary of Health
Mexico,2020-12-25,,,,1300.0,,,,10.0,Pfizer/BioNTech,Secretary of Health
Mexico,2020-12-26,,,,1300.0,,,,10.0,Pfizer/BioNTech,Secretary of Health
Mexico,2020-12-27,6824.0,6824.0,,1300.0,0.01,0.01,,10.0,Pfizer/BioNTech,Secretary of Health
Mexico,2020-12-28,9579.0,9579.0,,1664.0,0.01,0.01,,13.0,Pfizer/BioNTech,Secretary of Health
Mexico,2020-12-29,18529.0,18529.0,,3121.0,0.01,0.01,,24.0,Pfizer/BioNTech,Secretary of Health
Mexico,2020-12-30,24998.0,24998.0,,3679.0,0.02,0.02,,29.0,Pfizer/BioNTech,Secretary of Health
Mexico,2020-12-31,,,,3695.0,,,,29.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-01,,,,4051.0,,,,31.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-02,,,,4407.0,,,,34.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-03,,,,4763.0,,,,37.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-04,43960.0,43960.0,,4912.0,0.03,0.03,,38.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-05,48236.0,48236.0,,4244.0,0.04,0.04,,33.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-06,53185.0,53185.0,,4027.0,0.04,0.04,,31.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-07,58402.0,58402.0,,4230.0,0.05,0.05,,33.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-08,67468.0,67468.0,,4984.0,0.05,0.05,,39.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-09,74794.0,74794.0,,5488.0,0.06,0.06,,43.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-10,81300.0,81300.0,,5876.0,0.06,0.06,,46.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-11,87060.0,87060.0,,6157.0,0.07,0.07,,48.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-12,92879.0,92879.0,,6378.0,0.07,0.07,,49.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-13,192567.0,192567.0,,19912.0,0.15,0.15,,154.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-14,329983.0,329983.0,,38797.0,0.26,0.26,,301.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-15,417375.0,415417.0,1958.0,49987.0,0.32,0.32,0.0,388.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-16,463246.0,461025.0,2221.0,55493.0,0.36,0.36,0.0,430.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-17,472142.0,468708.0,3434.0,55835.0,0.37,0.36,0.0,433.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-18,492529.0,485983.0,6546.0,57924.0,0.38,0.38,0.01,449.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-19,498122.0,488513.0,9609.0,57892.0,0.39,0.38,0.01,449.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-20,501030.0,489628.0,11402.0,44066.0,0.39,0.38,0.01,342.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-21,552335.0,534317.0,18018.0,31765.0,0.43,0.41,0.01,246.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-22,614808.0,594725.0,20083.0,28205.0,0.48,0.46,0.02,219.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-23,618768.0,596296.0,22472.0,22217.0,0.48,0.46,0.02,172.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-24,629626.0,604441.0,25185.0,22498.0,0.49,0.47,0.02,174.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-25,645105.0,616390.0,28715.0,21797.0,0.5,0.48,0.02,169.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-26,652319.0,621005.0,31314.0,22028.0,0.51,0.48,0.02,171.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-27,656044.0,624730.0,31314.0,22145.0,0.51,0.48,0.02,172.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-28,657842.0,626528.0,31314.0,15072.0,0.51,0.49,0.02,117.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-29,662217.0,630820.0,31397.0,6773.0,0.51,0.49,0.02,53.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-30,670307.0,631298.0,39009.0,7363.0,0.52,0.49,0.03,57.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-01-31,673327.0,631485.0,41842.0,6243.0,0.52,0.49,0.03,48.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-02-01,675202.0,631747.0,43455.0,4300.0,0.52,0.49,0.03,33.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-02-02,677539.0,631791.0,45748.0,3603.0,0.53,0.49,0.04,28.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-02-03,686601.0,632439.0,54162.0,4365.0,0.53,0.49,0.04,34.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-02-04,695088.0,634346.0,60742.0,5321.0,0.54,0.49,0.05,41.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-02-05,700316.0,636070.0,64246.0,5443.0,0.54,0.49,0.05,42.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-02-06,710198.0,637098.0,73100.0,5699.0,0.55,0.49,0.06,44.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-02-07,713517.0,637681.0,75836.0,5741.0,0.55,0.49,0.06,45.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-02-08,717820.0,638391.0,79429.0,6088.0,0.56,0.5,0.06,47.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-02-09,724347.0,640129.0,84218.0,6687.0,0.56,0.5,0.07,52.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-02-10,724707.0,640115.0,84592.0,5444.0,0.56,0.5,0.07,42.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-02-11,725447.0,640115.0,85332.0,4337.0,0.56,0.5,0.07,34.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-02-12,726002.0,640115.0,85887.0,3669.0,0.56,0.5,0.07,28.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-02-13,726313.0,640125.0,86188.0,2302.0,0.56,0.5,0.07,18.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-02-14,,,,3497.0,,,,27.0,Pfizer/BioNTech,Secretary of Health
Mexico,2021-02-15,749682.0,663484.0,86198.0,4552.0,0.58,0.51,0.07,35.0,Pfizer/BioNTech,Secretary of Health
Monaco,2020-12-30,0.0,,,,0.0,,,,Pfizer/BioNTech,National Council
Monaco,2020-12-31,,,,126.0,,,,3211.0,Pfizer/BioNTech,National Council
Monaco,2021-01-01,,,,126.0,,,,3211.0,Pfizer/BioNTech,National Council
Monaco,2021-01-02,,,,126.0,,,,3211.0,Pfizer/BioNTech,National Council
Monaco,2021-01-03,,,,126.0,,,,3211.0,Pfizer/BioNTech,National Council
Monaco,2021-01-04,,,,126.0,,,,3211.0,Pfizer/BioNTech,National Council
Monaco,2021-01-05,,,,126.0,,,,3211.0,Pfizer/BioNTech,National Council
Monaco,2021-01-06,,,,126.0,,,,3211.0,Pfizer/BioNTech,National Council
Monaco,2021-01-07,,,,126.0,,,,3211.0,Pfizer/BioNTech,National Council
Monaco,2021-01-08,,,,126.0,,,,3211.0,Pfizer/BioNTech,National Council
Monaco,2021-01-09,,,,126.0,,,,3211.0,Pfizer/BioNTech,National Council
Monaco,2021-01-10,,,,126.0,,,,3211.0,Pfizer/BioNTech,National Council
Monaco,2021-01-11,,,,126.0,,,,3211.0,Pfizer/BioNTech,National Council
Monaco,2021-01-12,,,,126.0,,,,3211.0,Pfizer/BioNTech,National Council
Monaco,2021-01-13,,,,126.0,,,,3211.0,Pfizer/BioNTech,National Council
Monaco,2021-01-14,,,,126.0,,,,3211.0,Pfizer/BioNTech,National Council
Monaco,2021-01-15,,,,126.0,,,,3211.0,Pfizer/BioNTech,National Council
Monaco,2021-01-16,,,,126.0,,,,3211.0,Pfizer/BioNTech,National Council
Monaco,2021-01-17,,,,126.0,,,,3211.0,Pfizer/BioNTech,National Council
Monaco,2021-01-18,2400.0,,,126.0,6.12,,,3211.0,Pfizer/BioNTech,National Council
Morocco,2021-01-28,0.0,,,,0.0,,,,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
Morocco,2021-01-29,,,,45000.0,,,,1219.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
Morocco,2021-01-30,90000.0,,,45000.0,0.24,,,1219.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
Morocco,2021-01-31,126000.0,,,42000.0,0.34,,,1138.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
Morocco,2021-02-01,200081.0,,,50020.0,0.54,,,1355.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
Morocco,2021-02-02,257291.0,,,51458.0,0.7,,,1394.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health
